rank_by_lowest_hf,address,hf,is_hf_below_1,total_debt_usd,collateral_usd,available_borrows_usd,liquidation_threshold,ltv,weth_debt_events_tokens,weth_debt_events_usd,weth_debt_share_of_total_debt,weth_share_for_model,is_material_debt_ge_100k
1719,0x76baf91ac6c0523c51575c9c545b99a9e543f52c,2.046271170517046,False,2323.88135548,6096.52746336,2248.51424204,0.78,0.75,1.0,2332.15606725,1.0035607290150537,1.0,False
1720,0x09962060fbed54da97bcda898d468d41fe4daf27,2.0482835321117605,False,573.97310107,1507.25596256,556.46887085,0.78,0.75,0.2467,575.342901790575,1.0023865242430723,1.0,False
1721,0x39323a40e5b3a5c362f48148c1329a7609185b30,2.0486824747450734,False,1147.74298644,3014.56531004,1113.18099609,0.78,0.75,0.4933,1150.4525879744251,1.0023608086186868,1.0,False
1722,0xe04ac2ad71c5d38d4c0ee861eac5a441eb328cda,2.0501721397185513,False,2402.07810539,6079.84396185,2370.59940466,0.81,0.785,1.03533,2414.551141105943,1.0051926020590065,1.0,False
1723,0x33a6f0caa923b27a36f15c21b0fb14b69d41f1d1,2.05048358499889,False,0.09702162,0.23968824,0.0,0.83,0.0,4e-05,0.09328624269,0.9614995368042711,0.9614995368042711,False
1724,0x30c6a0d4c26e883a873852fde2475a90ee7dbfcf,2.050853300961747,False,1355410.60502606,3563779.88907212,1246148.71399658,0.78,0.73,579.989999,1352627.1951121714,0.997946445229536,0.997946445229536,True
1725,0x3c9ea5c4fec2a77e23dd82539f4414266fe8f757,2.0527834465279047,False,4403010.48751434,11587726.97904897,4123239.02366989,0.78,0.7358,1736.6687507731922,4050182.563919178,0.9198666629126413,0.9198666629126413,True
1726,0xa7111dbf8e41143117c6bbdd5e478210583387b6,2.0535272163584404,False,0.96457559,2.38648461,0.0,0.83,0.0,0.0004,0.9328624269,0.96712215877244,0.96712215877244,False
1727,0xfa85687a9e62e19a48cf3359dc42557754778e50,2.054096862714686,False,1144.71612446,3014.56128199,1116.20483703,0.78,0.75,0.492,1147.420785087,1.00236273480316,1.0,False
1728,0x5f15186b3e984785c05f47864125f4ad3ad3c956,2.055365510267443,False,1525.32075118,4019.34828727,1489.19046427,0.78,0.75,0.6556,1528.9615176891,1.00238688584436,1.0,False
1729,0xb2e53d9e8ea96bb6443731b8eb46541d4609cb4c,2.055570034727153,False,1030.55064914,2552.25184776,0.0,0.83,0.0,0.444,1035.477293859,1.004780594455121,1.0,False
1730,0x68a1e5b239bfa068d6231e80c64c5d7ffbf9cee4,2.0556448206430122,False,0.19434063,0.48131965,0.0,0.83,0.0,7.9695008228848e-05,0.18586119697044653,0.956368192129698,0.956368192129698,False
1731,0x4fbede53b59d1a2ab85f785ad76e1dcd66a1546a,2.059959667891864,False,3.86462318,10.20636908,3.79015363,0.78,0.75,0.001643943468918838,3.83393273525508,0.9920586190902783,0.9920586190902783,False
1732,0x2a93f88e70df0ebe9cadaf72940de5a4f4204a29,2.060960071893513,False,4.22117638,10.48153732,0.0,0.83,0.0,0.0018199962051263763,4.244515192157454,1.005528982931875,1.0,False
1733,0x3a2351b9c07d2905908ae0e924543aba5bbcd19b,2.0617730525486033,False,94.92100126,235.78983436,0.0,0.83,0.0,0.04,93.28624269,0.9827776935736044,0.9827776935736044,False
1734,0xe6a2cb35909380d7434bb4708dfefef3cb7901df,2.0621754209458056,False,566.02773508,1406.32347332,0.0,0.83,0.0,0.24,559.71745614,0.9888516435698895,0.9888516435698895,False
1735,0x106ec3b50c1452d2e8c411f1cee7edd81ef5ee66,2.0624409229881073,False,5390.56903815,14253.50023394,5299.5561373,0.78,0.75,0.04,93.28624269,0.01730545365986354,0.01730545365986354,False
1736,0x6abf23abe803f6a08ae2fc0a477b751f49461303,2.064684522975338,False,1897.57455869,5022.93951605,1869.63007834,0.78,0.75,0.8156,1902.1064884491,1.002388274936732,1.0,False
1737,0x8bf91c38b88abaae06a270bcebdf6c0ef4576409,2.065987357406906,False,18827.87239694,46865.23655295,0.0,0.83,0.0,8.0,18657.248538,0.9909376983579019,0.9909376983579019,False
1738,0xd3fcb30d88c01fb6bf8bdcc852b0accee38d31eb,2.0660475102570226,False,47.08602858,117.20719532,0.0,0.83,0.0,0.02,46.643121345,0.9905936591308079,0.9905936591308079,False
1739,0x214f04a09c7db5565ab0f1c23202c1440a214fcd,2.066153728645545,False,9326.14341379,23789.19257813,9348.37276004,0.81,0.785,4.0,9328.624269,1.0002660108364119,1.0,False
1740,0x39d63c42d05dd91b6aab77aa484c959c7c506c54,2.0663608398261646,False,9326.13843153,23791.56449594,9350.23969778,0.81,0.785,4.0,9328.624269,1.0002665452039181,1.0,False
1741,0x76def189f4f7e2443ca3952518921747225fdc4c,2.066741916575654,False,0.94004189,2.34075178,0.0,0.83,0.0,0.0004,0.9328624269,0.9923626136490576,0.9923626136490576,False
1742,0x07801bcb856602062c40fb46ea95ff6281f91b59,2.0679410617404095,False,0.40993881,1.0213606,0.0,0.83,0.0,0.000175348990373535,0.4089412117858015,0.9975664704344571,0.9975664704344571,False
1743,0xa7c890d271d28bb96f623fb872e8b3fb1b8e8029,2.0684073657916087,False,1136.77605351,3014.50764402,1124.1046795,0.78,0.75,0.4886,1139.4914544583498,1.0023886859157223,1.0,False
1744,0xcb69535abbc95a042914507f963bdd74ad0025ff,2.069503371835732,False,9.35828359,23.33373427,0.0,0.83,0.0,0.004,9.328624269,0.9968306879445615,0.9968306879445615,False
1745,0x8bf74d924da65c2f81fb01daac590f7b6def343d,2.0710332780751792,False,1891.75579571,5022.93488065,1875.44536477,0.78,0.75,0.8131,1896.276098280975,1.002389474678088,1.0,False
1746,0xcf7870babcca70db5ece220d410d9d5565b7941c,2.0722253809825912,False,1134.680586,3014.50501233,1126.19817324,0.78,0.75,0.4877,1137.392513997825,1.0023900364836462,1.0,False
1747,0xb4ec3ea8dc4cec0a67b3f46623aa1044bf5f8b9f,2.072391094338444,False,93.22172539,232.76129337,0.0,0.83,0.0,0.04,93.28624269,1.0006920843797953,1.0,False
1748,0x14ec6e640878f08108869fb380e76afad67b9e3a,2.073077997059482,False,1134.21152858,3014.49867168,1126.66247518,0.78,0.75,0.4875,1136.926082784375,1.002393340339058,1.0,False
1749,0x87086d3669d5c061d7e79a8c459b7768983c63b4,2.0732676101926106,False,93.02438075,232.36678984,0.0,0.83,0.0,0.04,93.28624269,1.0028149818132488,1.0,False
1750,0x3f1b3b78411ce53397633c33323c1176adcb500b,2.073792043408273,False,10963.02154332,27391.59861235,0.0,0.83,0.0,0.046,107.27917909349999,0.00978554850682269,0.00978554850682269,False
1751,0x498fa3c06604a2cce9af2d8e0b693d0124d9fa5a,2.074007928733199,False,46.44305348,116.05212187,0.0,0.83,0.0,0.02,46.643121345,1.0043078103184182,1.0,False
1752,0xfcdb4bb44822dc769350cd5c80be999e7f847f34,2.0745914962194223,False,1709.62981594,4516.87418236,1242.59914965,0.7852,0.6536,0.2,466.43121345000003,0.27282585335208587,0.27282585335208587,False
1753,0xe7fd19bd932d86adb54bff915e724b2b62e30ec9,2.076260086384977,False,772.67184231,2056.75346931,769.89325967,0.78,0.75,0.2739003126583991,638.7782759879574,0.8267135425541704,0.8267135425541704,False
1754,0xc3892736f3bbb850dd8457cac5e373b5eb5b69c4,2.0791989164152596,False,59881.39847034,155259.55880576,3775.02064002,0.8019,0.41,5.806606344009989,13541.912215315237,0.22614555707182948,0.22614555707182948,False
1755,0xfaa4919525e6127b00509b6964e84e39a74c05de,2.0794753878584853,False,3015.26172237,8038.66992259,3013.74071957,0.78,0.75,1.296,3022.4742631560002,1.0023920115234082,1.0,False
1756,0xbe3697be95a60512c1675a8575c14e57916384cb,2.080753992114077,False,139.85954101,367.90310186,1.52562103,0.791,0.3843,0.06,139.929364035,1.0004992367663712,1.0,False
1757,0xdc77b2c59db1b02f988e8e08a60fbe9139447cc3,2.0866285225732275,False,1908711.09882277,5106116.69250728,1920876.42055769,0.78,0.75,795.0,1854064.07346375,0.9713696717157854,0.9713696717157854,True
1758,0x6a94a315cd59ed2e42fedd1bb078616d77a69c1f,2.0867358789557775,False,2406.21536349,6049.56136324,0.0,0.83,0.0,0.5,1166.078033625,0.48461083380903536,0.48461083380903536,False
1759,0x6268f243231435926397f3e900a005849b8baa12,2.089509294563528,False,4.65038459,12.36831008,4.70624198,0.7856,0.7565,0.002,4.6643121345,1.0029949231575277,1.0,False
1760,0xe026b6680e4829dddb2478578625551ad76ffbf6,2.0895624370576926,False,258.11850543,709.6772806,231.55881818,0.76,0.69,0.09726091296836048,226.8276282854361,0.878773212744137,0.878773212744137,False
1761,0x29d79886394c4a2e9c8c8db2f043fdcca41f34ac,2.092594083461918,False,20364.13855233,51940.3931389,0.0,0.8204,0.1396,0.065,151.59014437125,0.007443975299112544,0.007443975299112544,False
1762,0xec6ae43756e89967aa6eab8c5fa97ab3b854ad05,2.096919356999614,False,308.7939112,830.14862623,313.7345436,0.78,0.7499,0.1329266881362337,310.00578223636603,1.003924530220355,1.0,False
1763,0xc67c6cfcec8cd8c6071686023015ed551f3f87bf,2.1000632807988233,False,4998.40468803,12646.94716615,0.0,0.83,0.0,2.135,4979.1532035787495,0.996148474232718,0.996148474232718,False
1764,0xb4405ce79306f4a3cd2601c46720d32f5e255b30,2.1026668052743407,False,328.29851299,880.95013695,284.93087734,0.7835,0.6961,0.0754608834943934,175.98655728149492,0.5360565166094904,0.5360565166094904,False
1765,0xf6e54ac9eb74f1a79295f0325cb2f922fdddcb81,2.1038414646460635,False,48.16186857,122.07823628,0.0,0.83,0.0,0.02041441403162079,47.60959954319796,0.9885330647834114,0.9885330647834114,False
1766,0x5d93bb9f0078c1e729a8c989b2eea342d9fa60cf,2.107631856102456,False,11323.3217264,33613.23040487,0.0,0.71,0.0,0.08799999999999941,205.22973391799863,0.018124516716637257,0.018124516716637257,False
1767,0x73de83588f8d99d8043143b29bcd015a61433a29,2.1081655712117047,False,1.869482,5.05279178,1.92011183,0.78,0.75,0.0008,1.8657248538,0.9979902742042982,0.9979902742042982,False
1768,0xc191feef632e3022724df49b9aeb1cf6fd497668,2.1088662433203256,False,3712.24336002,10036.69834479,3815.28039857,0.78,0.75,1.5959,3721.887867724275,1.0025980267910624,1.0,False
1769,0x7b0f06ae753a4557264b503d63bfe935aed9b07f,2.109744243278985,False,5254.91306374,14239.04164298,0.0,0.7786,0.0207,0.43000000000000005,1002.8271089175001,0.19083609885712802,0.19083609885712802,False
1770,0x5ecd62b50edf35fd1e778314c8ee48f7552ba6ac,2.110654636054621,False,877.06155817,2311.71866721,136.16473366,0.8007,0.4383,0.24631361349408432,574.4417881565003,0.6549617672847049,0.6549617672847049,False
1771,0xf98ae2b2a5a4116c1335f365822fb29a93b92144,2.116462036644071,False,0.18046521,0.4686856,0.00194722,0.8149,0.3892,7.6873073305624e-05,0.17928000431786503,0.993432497697839,0.993432497697839,False
1772,0xf0529173e786e015cb6e6bea3150173c41527ce9,2.118934902917571,False,3054.38329047,7880.18646897,0.0,0.8213,0.1304,0.6900000000000002,1609.1876864025003,0.5268453672541153,0.5268453672541153,False
1773,0xf9351b4c9221544e561fb6722b7d105125c717a9,2.1218863740525364,False,10073.2835215,27403.02954646,10478.98863834,0.78,0.75,0.9998342755175392,2331.769571892737,0.23148058593961984,0.23148058593961984,False
1774,0xc276180c2d572844ceca80b98e4d369899d41010,2.122232896223276,False,0.01887244,0.05134835,0.01963882,0.78,0.75,8e-06,0.018657248538,0.9885975813408334,0.9885975813408334,False
1775,0x23cbf6ccb067c0c7bf8791b70e8ccb4adf0f77b7,2.124676228336534,False,737.81384956,2009.76352192,769.50879188,0.78,0.75,0.3171,739.526688924975,1.0023215061170192,1.0,False
1776,0xf637e64875e767c00dc2267f7a5fa2ff33531911,2.1283689072312972,False,136000.22529315,371100.82727183,142288.28507799,0.78,0.7499,57.5799923307225,134285.52846630293,0.987391955982786,0.987391955982786,True
1777,0xb78b1b05259fa2ea690f086c4fb454ea0f413bb4,2.128689667539949,False,0.14509623,0.37212632,0.0,0.83,0.0,6e-05,0.139929364035,0.9643900743320485,0.9643900743320485,False
1778,0x38d042114e14282c0ce2199b49db72bbd38ea37f,2.128937735562186,False,0.26591439,0.70952496,0.07593473,0.7978,0.4818,5.000842160221e-05,0.11662744385319002,0.43859019383339887,0.43859019383339887,False
1779,0x909c4bfb129dcc22f63bf6687c6aac7bdf893d30,2.1297015712725047,False,46.4597387,119.21129941,0.0,0.83,0.0,0.02,46.643121345,1.0039471303569771,1.0,False
1780,0xe4a91bdabf5736a6a720ed00d0e5a4982a888b40,2.1329827485073514,False,6.65587392,17.10465572,0.0,0.83,0.0,0.0023,5.363958954675,0.8058985219892806,0.8058985219892806,False
1781,0xba255e31d87a9494626e01517513bae0c31c5ae2,2.133997177154351,False,8.54463297,23.37720851,8.98827341,0.78,0.75,0.0033014465407396176,7.699488580687423,0.9010906153277901,0.9010906153277901,False
1782,0x12912d831c9fd3ac917c30f3f033c4f0ab26fe9f,2.1389574665417235,False,2.17228539,5.59810368,0.0,0.83,0.0,0.000934835682709641,2.180182709313085,1.003635488849412,1.0,False
1783,0x38657b18e6baab97923a74692d47ab14e76b5c3d,2.139225782725518,False,3430.95910935,9460.41361118,3285.93455458,0.7758,0.71,0.8189873685749216,1910.0063606231154,0.5566975005379673,0.5566975005379673,False
1784,0xba38e154935e726ca6834b958dcf04a95cbb7a99,2.139952116445546,False,49.09851883,134.70317857,49.23480152,0.78,0.73,0.021,48.97527741225,0.9974899157716607,0.9974899157716607,False
1785,0x9bb293797c19fa4b1add748b23450edf319e2dae,2.1458742456591264,False,1.19062387,3.07822783,0.0,0.83,0.0,0.0005,1.166078033625,0.9793840548694862,0.9793840548694862,False
1786,0x29bf17be369290015fb8e1154b6c877071bb4741,2.1471948184989724,False,729.91253844,2009.31335961,777.07248126,0.78,0.75,0.3137,731.597358296325,1.0023082489580544,1.0,False
1787,0x1ae1d5fd79023063c3f240832fdf6ed92efb885c,2.1484694835774762,False,59.0783372,160.61856669,36.69851411,0.7902,0.5963,0.025,58.303901681250004,0.9868913792186081,0.9868913792186081,False
1788,0xef028da66df057b13cc98bfb41ad70d1ee5ae43f,2.149508512125667,False,1512.36801988,4114.99738253,1573.88001701,0.79,0.75,0.65,1515.9014437125,1.0023363518575197,1.0,False
1789,0x85e307796738e4814ce485aed80a2b2011bfe068,2.1495947711850794,False,4.69892325,12.16961548,0.0,0.83,0.0,0.002,4.6643121345,0.9926342454093073,0.9926342454093073,False
1790,0xcda5d422729a92cb7afe739e9fd6ad0622fc83e1,2.1497523840043034,False,729.21406225,2009.78162663,778.12215772,0.78,0.75,0.3134,730.89771147615,1.0023088545782497,1.0,False
1791,0xf6dfd155bff8fb79b2cf9869da5a793db7236192,2.1500953057521315,False,1458.1956901,4019.5637284,1556.4771062,0.78,0.75,0.6267,1461.562207345575,1.0023086868713376,1.0,False
1792,0x01afc0153490fbc3ac40e5a40e03fc4630d81aca,2.1566495644242907,False,121.03283619,314.48844994,0.0,0.83,0.0,0.05211255485843257,121.53461099299199,1.004145774145161,1.0,False
1793,0x334bf939434a12fc1e30f9a1146dfeb00b50367b,2.157108309981718,False,499.86104301,1382.37744835,524.7571217,0.78,0.7412,0.2155265154160238,502.6414705807306,1.0055624010104642,1.0,False
1794,0xaa880f3ebd86be36e9d63e88e75b41583f9567de,2.1580189902575695,False,726.4176881,2009.77328946,780.91227899,0.78,0.75,0.3122,728.0991241954499,1.0023146959703693,1.0,False
1795,0x1373b3dfd4aef8e6a823eca73cc0fd5f5246a979,2.1580473732170544,False,4.65353619,12.0994597,0.0,0.83,0.0,0.002,4.6643121345,1.0023156464374676,1.0,False
1796,0xc6cf99546a2cdd486e99bdff37a0c62bb18405ec,2.164111726931301,False,1.16602218,3.23513112,1.26032616,0.78,0.75,0.000491398802710143,1.1460186991798458,0.9828446824054804,0.9828446824054804,False
1797,0xe36657d50394814e9a4fdfaf079a6dd458eab45d,2.16434704257201,False,13477.38512538,35144.26341894,0.0,0.83,0.0,0.04698793747654817,109.58320347349547,0.008130895010719353,0.008130895010719353,False
1798,0xb4ac5e4cd8788cd4f8670fb562ccc53f141d9f61,2.1670357581345434,False,7030.13423545,19531.4772727,7227.84417362,0.78,0.73,2.99,6973.1466410775,0.991893811346427,0.991893811346427,False
1799,0x2f2fa69b2024c6d0ee50025e761dbf65aecdcf28,2.168548864810314,False,740.24834718,1934.05387103,0.0,0.83,0.0,0.3183385391520555,742.4151555229679,1.0029271370226254,1.0,False
1800,0x1b3bbab4f9975094b326c6b64644ff2723d163c4,2.1696825382466662,False,88.24781633,230.68644112,0.0,0.83,0.0,0.03782992709336318,88.22529399441208,0.999744783083315,0.999744783083315,False
1801,0x83f977868e386c0d9ca5e81d428898f1bb523ebd,2.172631630716455,False,7813.72826762,17869.84546111,8805.22801121,0.95,0.93,3.3499999999999996,7812.722825287499,0.9998713236117172,0.9998713236117172,False
1802,0x6c2ec040f984a995c7f956f36da644b9ae985a16,2.1760828672518304,False,0.35149253,0.80513355,0.39728167,0.95,0.93,0.000149999974284687,0.34982335011537674,0.9952511654099071,0.9952511654099071,False
1803,0xfb5f9ee8a20b23b1ee1c287f5a6ae6d71eb4eee9,2.177585986008328,False,1764.41588085,4629.11722365,0.0,0.83,0.0,0.75539855331063,1761.7073192952582,0.9984648961822783,0.9984648961822783,False
1804,0x303970d0ab287fe9d3cae4029683a4281e5abc36,2.179674408102745,False,16840.72852434,46138.78436121,6362.46613091,0.7955,0.5029,0.1,233.21560672500001,0.013848308663602775,0.013848308663602775,False
1805,0xe5cb2efcf66dfe09d146d850bcfd1bd960bfb5b5,2.1811631231691555,False,12195.8995635,34104.1620258,13337.88654521,0.78,0.7487,4.805193845843546,11206.461981896387,0.9188712914162716,0.9188712914162716,False
1806,0x149c6027f3c3289f7c1ae3be1aa23c60e5307cfc,2.1818186733140568,False,3453.35895653,9077.83500845,0.0,0.83,0.0,0.010000000000000009,23.32156067250002,0.006753297576668359,0.006753297576668359,False
1807,0x39a21f6ca442b9f01108b52515b9aa508f3baaa6,2.186183589686223,False,38.60148152,101.67460902,0.0,0.8299,0.0,0.016505403742410517,38.493177480273545,0.9971943035484184,0.9971943035484184,False
1808,0x6a953154aa9352612cd49ef04d21e561a8aca845,2.1874724348173933,False,44443.4082108,123142.70407909,12165.29285435,0.7894,0.4597,7.299378250726068,17023.28927458349,0.38303293918954523,0.38303293918954523,False
1809,0xd58c41211b00bc4f34bbe546ff2fa909250a1477,2.1880785733104724,False,8824175.68088959,24753832.99292546,9741199.0638045,0.78,0.75,3803.1,8869422.739358475,1.0051276243929363,1.0,True
1810,0x4fe0e527d5eb513e792ec6b2b7c47f0c033aaf6b,2.1897216521928713,False,1973.9865511,5350.36749422,601.68036061,0.8078,0.4814,0.85,1982.3326571625,1.0042280460613315,1.0,False
1811,0xd22c879ff3282c21730edc709c0bdec4f9cd8f2e,2.190965130286176,False,715.5250951,2009.85965796,791.86964837,0.78,0.75,0.3075,717.137990679375,1.002254142573643,1.0,False
1812,0x624310638b9901933fab5f5b0deb2b33e13c87cc,2.195045337816011,False,0.16694783,0.44151573,0.0,0.83,0.0,7.187614337434e-05,0.16762638386099793,1.0040644664923044,1.0,False
1813,0x6c4ea5532679cde0492def91e731d488713efb6b,2.1954437659641135,False,3566.8156409,10039.41431174,3962.7450929,0.78,0.75,1.5339,3577.294191554775,1.0029377886915767,1.0,False
1814,0x766a8a0c10e06f6deb377071be3d32339fd18f0b,2.196694189944849,False,10542.89708442,27903.03707293,0.0,0.83,0.0,0.004,9.328624269,0.0008848255080461311,0.0008848255080461311,False
1815,0xc56610f32ec64d785c21b86ff7a6c40e99807558,2.1977481599964586,False,712.95934377,2008.85267426,793.68016192,0.78,0.75,0.3065,714.805834612125,1.0025898964060995,1.0,False
1816,0x870dc279570833a8c5a72fc7972681db9a96cfb7,2.1991692086461536,False,203.15539626,555.66750874,229.70959304,0.804,0.779,0.08372484177354755,195.25939772172518,0.9611332079598346,0.9611332079598346,False
1817,0x8b64adb6fe30df62849ed94785157a365e6d1f38,2.201267953422958,False,93.47449461,263.79796083,104.37397601,0.78,0.75,0.04,93.28624269,0.9979860611091246,0.9979860611091246,False
1818,0x0616504c45573f4cc5c46188021a514106a4c382,2.201634195779513,False,0.08652366,0.24422237,0.09664311,0.78,0.75,3.6350932509566e-05,0.08477604780237961,0.9798019154804548,0.9798019154804548,False
1819,0xd8bc557fb66a16f0d84cb34719b28318830e70ef,2.2017576635901968,False,0.17648582,0.46823636,0.0,0.8298,0.0014,3.6099999999999997e-05,0.084190834027725,0.47704021789243467,0.47704021789243467,False
1820,0x4ab2e7b92340114b35f51a59ec40244ae095bb76,2.202657625943195,False,21.19192569,49.24161506,0.0,0.9479,0.009,0.009,20.989404605249998,0.9904434789120854,0.9904434789120854,False
1821,0x47652b12ab5af9ca36b6ec64ae62678d6e88f6f6,2.2028786833993466,False,3550.99107228,10028.72120265,3970.5498297,0.78,0.75,1.5271,3561.4355302974745,1.0029412797173742,1.0,False
1822,0x6241fb3f2db5e0838dccd6b1c2e8fed6d8aa764e,2.2033435536664134,False,89.43756459,244.9812081,4.63521932,0.8043,0.384,0.037005367723237384,86.30229285656539,0.9649445761654252,0.9649445761654252,False
1823,0xbf594079923b574873e15b386c46df474fd6e01d,2.208141537242669,False,3529.94765094,9993.10773376,3964.88314938,0.78,0.75,1.5182,3540.67934129895,1.003040183997089,1.0,False
1824,0x28fce873395a1520b5ce7d3f759b0c730b20f012,2.210163219378795,False,6763.74350186,18757.34577657,7512.47236868,0.7969,0.7611,0.49811104494288827,1161.6726956277944,0.171749962917479,0.171749962917479,False
1825,0xc04db5e9943a10a98c2c6d69c1dc197f02bbd400,2.2147165543847325,False,1061.8042968,3014.86609441,1199.345274,0.78,0.75,0.4563,1064.1628134861749,1.0022212348295094,1.0,False
1826,0x8414d5618370c42b38d8bd1dcdbcfc8039ec350d,2.2164569431854493,False,3536.74405664,10050.05246232,4000.7952901,0.78,0.75,1.5198,3544.41079100655,1.0021677379657021,1.0,False
1827,0x802fdbf6619ef01ce27ae0f0474b28ef738dc329,2.2168636027805766,False,977.0097643,2776.79150928,1105.3061885,0.78,0.7499,0.4204002231450158,980.4389310809024,1.0035098592728593,1.0,False
1828,0xa8f3bc6e514586685bcdc1f982a9bda9d1e2365f,2.2171495591473374,False,988.69979097,2641.07868154,0.0,0.83,0.0,0.42550234962733935,992.3378863125303,1.0036796764556417,1.0,False
1829,0x0bbb55e60d4e2dfd724b114552b71ef9940a7e81,2.2176324527961317,False,1060.4088936,3014.86817395,1200.74223686,0.78,0.75,0.4557,1062.763519845825,1.0022204889642439,1.0,False
1830,0xae6039f4c5af24975adece36c109797f81ca60da,2.2195725505389374,False,1059.53380658,3015.01558135,1201.72787943,0.78,0.75,0.4553,1061.830657418925,1.002167793820887,1.0,False
1831,0x7e66bcc860993fd88863d3710734bf2d3528805b,2.219816320135483,False,706.27832692,2010.01045725,801.22951601,0.78,0.75,0.3035,707.809366410375,1.002167756579834,1.0,False
1832,0x029a8fdd681c187b9e24986feebb534b491f160e,2.2199626139592934,False,1765.57942891,5025.02605661,2003.19011354,0.78,0.75,0.7587,1769.4068082225751,1.002167775207337,1.0,False
1833,0x9c221a6740e76c6da2525904f1ee41945242df4f,2.224416242460626,False,475.68342149,1341.10287462,349.22895668,0.7889,0.6151,0.09999367164439069,233.20084801207003,0.49024379971369775,0.49024379971369775,False
1834,0xefa43316e94bab7657abd8544d9b7396055362c2,2.225229649125833,False,4.66751461,12.82258259,5.39821272,0.81,0.785,0.002,4.6643121345,0.9993138799194891,0.9993138799194891,False
1835,0x4067d45f3393d691399f6babe58ac1994e5170d1,2.22867714982837,False,0.23331002,0.66663168,0.26666374,0.78,0.75,0.0001,0.233215606725,0.9995953312463819,0.9995953312463819,False
1836,0x61a93b2142f9cb15d785c47d71f2d135d6862bf1,2.2289002965275326,False,6496.7750327,17877.36271217,7536.95469635,0.81,0.785,1.5,3498.234100875,0.538457016483941,0.538457016483941,False
1837,0x854a09eac561c864a95d53bde062bae34f87e630,2.2292795968778476,False,265009.53195707,808276.40759563,0.0,0.7309,0.0,110.88585728105784,258603.12483023663,0.9758257483060225,0.9758257483060225,True
1838,0x68d4dfc3fe9de4f4c102736873cb038e1fb7640f,2.2300685712239594,False,41696.13465838,114008.49037351,0.0,0.8155,0.2103,5.599030690234276,13057.813394948822,0.31316604049590224,0.31316604049590224,False
1839,0x94cb486eb43ba23159a7debac920b0fa7cb476fa,2.2362699383432774,False,0.14346854,0.41666803,0.0,0.77,0.0,5.8124534166369e-05,0.1355554850121774,0.9448446677730002,0.9448446677730002,False
1840,0x62a4edb3aa7760e6ceed09d7b865648097eb421c,2.2378832620039124,False,700.20430896,2008.94295257,806.50290546,0.78,0.75,0.301,701.9789762422499,1.0025344992304972,1.0,False
1841,0xb44005d1cf9bb947db7184df334044ab95ffc774,2.2392066948748743,False,699.97234004,2009.46506416,807.12645808,0.78,0.75,0.3009,701.745760635525,1.0025335581052013,1.0,False
1842,0x2e6d65f7f14d31da4e589701033adf6bc3a4f063,2.2399905366571926,False,71.99513046,194.29929026,0.0,0.83,0.0,0.03,69.9646820175,0.971797419776493,0.971797419776493,False
1843,0x66faa5ded68cc83a71bc172fb03c17a6bcb32f7a,2.2422190254482057,False,2.6270025,7.54161823,2.91080776,0.781,0.7343,0.0009,2.0989404605249997,0.7989868530863596,0.7989868530863596,False
1844,0xe5f5d3e996b3971836d43eaa28541d3b69e6ead5,2.24241844989984,False,5238.14604778,15059.12223181,6056.19562607,0.78,0.75,2.2531,5254.580835120974,1.0031375198765105,1.0,False
1845,0xd0f717d1569322fe3c321584371e34c286a6237a,2.2436133527134285,False,5235.35659425,15059.12302702,6058.98567601,0.78,0.75,2.2519,5251.782247840275,1.0031374469521934,1.0,False
1846,0x4bcb11ca92aef6c0990fcf322af20f8e9e384441,2.2444441777780426,False,3.49525347,10.05756577,4.04792085,0.78,0.75,0.0015,3.498234100875,1.0008527653003088,1.0,False
1847,0x9f79cd3b65a60e99ea169671b4c93ab26bb629ee,2.245305124717136,False,3886.69831039,11096.81643293,4343.81043791,0.7864,0.7417,0.2,466.43121345000003,0.12000705385419978,0.12000705385419978,False
1848,0x59a2ab3797a80136703aad4a7b039d7ab4d71e66,2.2458976701810345,False,0.69623049,2.00469543,0.80729108,0.78,0.75,0.0003,0.6996468201749999,1.0049068953802927,1.0,False
1849,0xd09f16830172e6073e8e5ee5053f35010f1c7d7a,2.2462322579860525,False,1821492.10901331,5245505.55504198,2112637.05726817,0.78,0.75,774.9000000000001,1807187.7365120251,0.9921468929618183,0.9921468929618183,True
1850,0x8d11249c0752d83517444ae482ae47dd054f7b91,2.2466993287234978,False,2439.81018747,7027.58962872,2830.88203407,0.78,0.75,1.0495,2447.597792578875,1.0031918897416157,1.0,False
1851,0x01b03df1c0f284e8009db7c4a42b617117af1ad9,2.2482600001818933,False,74277.77811508,214097.12492118,82013.12307738,0.78,0.73,31.0,72296.83808475,0.9733306504233218,0.9733306504233218,False
1852,0xe0400c223477e32b2a096f586b925e2602ac679f,2.2483669466797265,False,10.01794583,28.87694651,0.0,0.78,0.0,0.004166598905297145,9.717158916785944,0.9699751906909586,0.9699751906909586,False
1853,0x545da4b63d2de565a686ee01091cf4062f0f1792,2.254557831804635,False,527.19778671,1432.04566137,0.0,0.83,0.0,0.22715877586716585,529.7697173676937,1.0048784928968386,1.0,False
1854,0x52f26115c1d578c74e1b5aab4313528e0837f16b,2.2552568674426277,False,307.82538161,766.20909605,0.0,0.906,0.0,0.13236586638455367,308.69785838553963,1.0028343237031863,1.0,False
